user_Id,Product_Id,Picture URL,Brand,Product Name,Model,Price in India,Ratings
A1I43BAZ2MDJB1,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546453795_635_asus_vivobook-max-x541ua-dm1358t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus Vivobook Max X541UA-DM1358T Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Silver, 15.6 inch)",VivoBook Max X541UA-DM1358T,"₹ 27,990",4.0
A34DUTUH6VLRWB,B00000J1V5,https://i.gadgets360cdn.com/products/large/HP-Spectre-x360-13-db-main-2-800x600-1561537952.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,HP,"HP Spectre x360 13-ap0101tu Laptop (Windows 10, 16GB RAM, 512GB SSD, Intel Core i7, 8th Gen, Dark Ash Silver, 13.3 Inch)",Spectre x360 13-ap0101tu,"₹ 179,990",5.0
A3LAHYXS45O72,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546456642_635_msi_gf63-8rc-239in.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,MSI,"MSI GF63 8RC-239IN Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",GF63 8RC-239IN,"₹ 120,000",4.0
A3TNOAG3UIFQDI,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546456029_635_acer_nitro-an515-42.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,"Acer Nitro 5 AN515-42 Laptop (Windows 10 Home, 8GB, 1000GB HDD, Ryzen 5 Quad Core, Black, 15.6 Inch)",Nitro AN515-42,"₹ 53,990",5.0
A139ZT26UI0Y3Q,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546456642_635_msi_gf63-8rc-239in.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,MSI,"MSI GF63 8RC-239IN Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",GF63 8RC-239IN,"₹ 120,000",5.0
A2XOJUXTHRHQMW,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546456384_635_acer_aspire-a315-31-p0sy.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,"Acer Aspire A315-31 P0SY Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Pentium, Black, 15.6 inch)",Aspire A315-31 P0SY,"₹ 89,655",5.0
AONK23UMJ07Y7,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546456346_635_asus_tuf-fx504ge-e4644t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus Tuf FX504GE-E4644T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",TUF FX504GE-E4644T,"₹ 73,500",4.0
A3NKRADYHW2CIP,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546456280_635_acer_nitro-5-an515-42-r8sh.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,"Acer Nitro 5 AN515-42-R8SH Laptop (Windows 10 Home, 8GB RAM, 1000GB HDD, AMD Black, 15.6 inch)",Nitro 5 AN515-42-R8SH,"₹ 54,990",4.0
A369ZU3YLFRDIC,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546456102_635_asus_rog-strix-scar-gl503ge-rs71.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus Rog Strix Scar GL503GE-RS71 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",ROG Strix Scar GL503GE-RS71,"₹ 117,159",5.0
AFO4F527SHF9B,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546454606_635_acer_aspire-e-e5-575g-30ug.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,"Acer Aspire E E5-575G-30UG Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Aspire E E5-575G-30UG,"₹ 35,999",5.0
A3JUJ6UQVE5B92,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546456864_635_acer_aspire-5-a515-58gz.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,"Acer Aspire 5 A515-58GZ Laptop (Windows 10 Home, 8GB RAM, 1000GB HDD, Intel Core i5, Obsidian Black, 15.6 inch)",Aspire 5 A515-58GZ,"₹ 70,645",5.0
A32BQI4PD4MC1K,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546453637_635_hp_imprint-15-bs548tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,HP,"HP 15-BS548TU Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Celeron, Jet Black, 15.6 inch)",Imprint 15-BS548TU,"₹ 23,297",5.0
A30CV4T4I9Y89P,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546453037_635_acer_aspire-one-s1001-19p0.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,"Acer Aspire One S1001-19P0 Laptop (Windows 10, 2GB RAM, 32GB HDD, Intel Atom, Silver, 10.1 inch)",Aspire One S1001-19P0,"₹ 14,990",5.0
A1TIRQY4MTLCDW,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546453763_635_asus_rog-strix-gl503vm-fy166t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus Rog Strix GL503VM-FY166T Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",ROG Strix GL503VM-FY166T,"₹ 139,990",1.0
A3RNIG506NCWWO,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546456975_635_acer_aspire-3-a315-21-27xs.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,"Acer Aspire 3 A315-21-27XS Laptop (Windows 10, 4GB RAM, 1000GB HDD, AMD Core E2, Black, 15.6 inch)",Aspire 3 A315-21-27XS,"₹ 19,490",5.0
AC09OIFJYTUQK,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546454138_635_asus_rog-strix-gl503vd-gz240t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus Rog Strix GL503VD-GZ240T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Mayan Patterns, 15.6 inch)",ROG Strix GL503VD-GZ240T,"₹ 92,990",5.0
A2O26XU8WGOQSC,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1525200108_635_f200ca-ct192h.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus F200CA-CT192H Laptop (Windows 8, 4GB RAM, 500GB HDD, Intel Core i3, Black, 11.6 inch)",F200CA-CT192H,"₹ 58,660",5.0
A2ABCXG06NUL8D,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546453578_635_asus_fx553vd-dm1032t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus FX553VD-DM1032T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",FX553VD-DM1032T,"₹ 74,990",4.0
A3ANBGDAJX55HD,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546452948_635_asus_fx-fx553vd-dm324.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus Fx FX553VD-DM324 Laptop (Linux, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",Fx FX553VD-DM324,"₹ 64,990",5.0
ADEZJ6CF7LAO8,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546456067_635_acer_nitro-an515-51-77vw.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,"Acer Nitro 5 AN515-51-77VW Laptop (Windows 10 Home, 16GB RAM, 128GB HDD, Intel Core i7, Black, 15.6 inch)",Nitro AN515-51-77VW,"₹ 86,000",5.0
A34OJ29U63JUFX,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546456065_635_acer_aspire-5.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,"Acer Aspire 5 Laptop (Linux, 4GB RAM, 1000GB HDD, Intel Core i5, Steel Grey, 15.6 inch)",Aspire 5,"₹ 43,200",3.0
A1IGVPJTW1ED3W,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546456384_635_acer_aspire-a315-31-p0sy.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,"Acer Aspire A315-31 P0SY Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Pentium, Black, 15.6 inch)",Aspire A315-31 P0SY,"₹ 89,655",5.0
A324AV52X68JI5,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546455856_635_asus_tuf-fx504gd-rs51.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus Tuf FX504GD-RS51 Laptop (Windows 10, 2GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",TUF FX504GD-RS51,"₹ 85,205",2.0
A1F8FFYPYZ9XJ,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546456102_635_asus_rog-strix-scar-gl503ge-rs71.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus Rog Strix Scar GL503GE-RS71 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",ROG Strix Scar GL503GE-RS71,"₹ 117,159",5.0
A2V91VHCO48UO4,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546454685_635_asus_fx553vd-dm013.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus FX553VD-DM013 Laptop (Linux, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",FX553VD-DM013,"₹ 62,990",5.0
A1J5BGM658BIUS,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546454091_635_hp_pavilion-x360-14-bf148tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,HP,"HP Pavilion X360 14-BF148TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Mineral Silver, 14 inch)",Pavilion X360 14-BF148TX,"₹ 78,990",5.0
AFW7ZG2YUPU5H,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546454420_635_acer_aspire-a315-21g.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,"Acer Aspire A315-21G Laptop (Linux, 4GB RAM, 500GB HDD, Intel Core i3, Black, 15.6 inch)",Aspire A315-21G,"₹ 25,490",5.0
A2IF9ZFPVR0E15,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546453104_635_hp_imprint-15-bs545tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,HP,"HP 15-BS545TU Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Pentium, Jet Black)",Imprint 15-BS545TU,"₹ 19,997",5.0
AL5ALD6GVAVGE,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546455939_635_hp_pavilion-11-s003tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,HP,"HP Pavilion 11-S003TU Laptop (DOS, 2GB RAM, 500GB HDD, Intel Celeron, Black)",Pavilion 11-S003TU,"₹ 18,114",4.0
A1YA2ZWPTSH1TC,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546453705_635_acer_aspire-e-e5-573-36rp.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,"Acer Aspire E E5-573-36RP Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Aspire E E5-573-36RP,"₹ 30,890",5.0
A13A9XV81EQF30,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546453623_635_asus_fx503vd-dm112t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus FX503VD-DM112T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",FX503VD-DM112T,"₹ 57,990",5.0
AJKWQBVZZYQF,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546454637_635_asus_rog-strix-hero-edition-gl503vd-db74.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus Rog Strix GL503VD-DB74 Laptop (Windows 10 Home, 16GB RAM, 256GB HDD, Intel Core i7, Black, 15.6 inch)",ROG Strix Hero Edition GL503VD-DB74,"₹ 157,999",5.0
ADZ84438N4VXR,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546456864_635_acer_aspire-5-a515-58gz.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,"Acer Aspire 5 A515-58GZ Laptop (Windows 10 Home, 8GB RAM, 1000GB HDD, Intel Core i5, Obsidian Black, 15.6 inch)",Aspire 5 A515-58GZ,"₹ 70,645",5.0
A3PGV4VHDN52YB,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546456245_635_asus_vivobook-15-s510un-bq069t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus Vivobook 15 S510UN-BQ069T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Champagne, 15.6 inch)",VivoBook 15 S510UN-BQ069T,"₹ 74,990",5.0
AE4U9D6UMUIIB,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546454901_635_asus_rog-gl551jw-ds71.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus Rog GL551JW-DS71 Laptop (Windows 8, 6GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",ROG GL551JW-DS71,"₹ 562,469",5.0
A01852072Z7B68UHLI5UG,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546454622_635_dell_inspiron-13.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Dell,"Dell Inspiron 13 Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i7, Black, 13.3 inch)",Inspiron 13,"₹ 69,599",4.0
A2RULKDI00UF1F,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1525201983_635_l202sa-fd0041t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus L202SA-FD0041T Laptop (Windows 10, 2GB RAM, 500GB HDD, Intel Celeron, Blue, 11.6 inch)",L202SA-FD0041T,"₹ 19,499",5.0
A1TFS18UUUKO1F,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546454685_635_asus_fx553vd-dm013.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus FX553VD-DM013 Laptop (Linux, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",FX553VD-DM013,"₹ 62,990",5.0
AJBK6R1Z1IL1Y,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546453616_635_acer_spin-sp111-31-p934.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,"Acer Spin SP111-31-P934 Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Turquoise Blue, 11.6 inch)",Spin SP111-31-P934,"₹ 30,990",5.0
AE5UGQ696VKHE,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546456201_635_acer_aspire-a515-51g-515j.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,"Acer Aspire A515-51G-515J Laptop (Windows 10 Home, 8GB RAM, 256GB HDD, Intel Core i5, Black, 15.6 inch)",Aspire A515-51G-515J,"₹ 74,549",3.0
A33Z3XUDQ1GNJ4,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546456346_635_asus_tuf-fx504ge-e4644t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus Tuf FX504GE-E4644T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",TUF FX504GE-E4644T,"₹ 73,500",5.0
A2TI9BIKPB7TZJ,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546454637_635_asus_rog-strix-hero-edition-gl503vd-db74.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus Rog Strix GL503VD-DB74 Laptop (Windows 10 Home, 16GB RAM, 256GB HDD, Intel Core i7, Black, 15.6 inch)",ROG Strix Hero Edition GL503VD-DB74,"₹ 157,999",5.0
ADWUJZ8865J2A,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546454599_635_hp_pavilion-14-2ul53pa.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,HP,"HP 14-2UL53PA Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 14.0 Inch)",Pavilion 14-2UL53PA,"₹ 32,842",5.0
A3DUWI8P66G61C,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546454693_635_asus_vivobook-s15-s510un-bq151t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus Vivobook S15 S510UN-BQ151T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Gold, 15.6 inch)",VivoBook S15 S510UN-BQ151T,"₹ 69,900",4.0
A4HHC1YC3P9UH,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546454135_635_hp_15-ac031tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,HP,"HP 15-AC031TX Laptop (Windows 8, 4GB RAM, 1000GB HDD, Intel Core i3, SIlver & White, 15.6 inch)",15-AC031TX,"₹ 37,890",5.0
A1CPPZT5ZNIM57,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546456245_635_asus_vivobook-15-s510un-bq069t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus Vivobook 15 S510UN-BQ069T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Champagne, 15.6 inch)",VivoBook 15 S510UN-BQ069T,"₹ 74,990",5.0
A27PF7CJPO7AH,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546453816_635_msi_gl72m-7rdx-699.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,MSI,"MSI GL72M-7RDX-699 Laptop (16GB RAM, 1000GB HDD, Intel Core i7, Black, 17.3 inch)",GL72M-7RDX-699,"₹ 189,327",5.0
A1BA3HEE3KPKGN,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546454332_635_msi_stealth-gs63-061.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,MSI,"MSI Stealth GS63-061 Laptop (16GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Stealth GS63-061,"₹ 163,550",5.0
A23M2D8GZPCWCV,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546453487_635_asus_r558uq-dm1106d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus R558UQ-DM1106D Laptop (DOS, 8GB RAM, 1000GB HDD, Intel Core i7, Dark Blue, 15.6 inch)",R558UQ-DM1106D,"₹ 56,665",5.0
A3JK5BHZ6DQ0UG,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546454116_635_hp_pavilion-15-cc103tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,HP,"HP Pavilion 15-CC103TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Opulent Blue)",Pavilion 15-CC103TX,"₹ 58,990",5.0
AZASB5CBSZP93,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546454509_635_asus_rog-strix-gl503ge-en038t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus Rog Strix GL503GE-EN038T Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",ROG Strix GL503GE-EN038T,"₹ 90,990",5.0
AITXJC31YTAIJ,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546454171_635_dell_inspiron-3442.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Dell,"Dell Inspiron 3442 Laptop (Windows 8.1, 4GB RAM, 500GB HDD, Intel Celeron, Black, 14 inch)",Inspiron 3442,"₹ 24,290",5.0
A14QLW52ATB8W5,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1525207675_635_zenbook-ux330ua-fb089t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus Zenbook UX330UA-FB089T Laptop (Windows 10, 8GB RAM, 512GB HDD, Intel Core i7, Grey, 13.3 inch)",ZenBook UX330UA-FB089T,"₹ 64,990",5.0
AJ2DR6SPLJSXT,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546453782_635_hp_15q-bu100tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,HP,"HP 15Q-BU100TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",15Q-BU100TU,"₹ 41,990",5.0
A1OVNGXMYJ3W10,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546454113_635_asus_k510uq-bq667t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus K510UQ-BQ667T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Grey, 15.6 inch)",K510UQ-BQ667T,"₹ 47,990",5.0
A3K67UNIBXO76V,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1525206417_635_v110.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Lenovo,"Lenovo V110 Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Core i3, Black, 15.6 inch)",V110,"₹ 19,990",4.0
A2IUAT0NF7OVTC,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546456022_635_lenovo_ideapad-130.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Lenovo,"Lenovo Ideapad 130 Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",IdeaPad 130,"₹ 24,290",3.0
A1KAE1LOY4TBSV,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546453833_635_asus_vivobook-s410ua-eb267t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus Vivobook S410UA-EB267T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Metal Grey, 14 inch)",VivoBook S410UA-EB267T,"₹ 64,490",5.0
A35P6RIPEEEIB5,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546456290_635_asus_x540ya-db02.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus X540YA-DB02 Laptop (Windows 10, 4GB RAM, 500GB HDD, AMD Black, 15.6 inch)",X540YA-DB02,"₹ 38,451",4.0
AXEE3GXYW5F6U,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546454474_635_asus_rog-strix-gl503ge-es52.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus Rog Strix GL503GE-ES52 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",ROG Strix GL503GE-ES52,"₹ 141,169",5.0
A3J8A5L5AF5TX9,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546453832_635_asus_x540ua-gq284t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus X540UA-GQ284T Laptop (Windows 10, 6GB RAM, 1000GB HDD, Intel Core i3, Chocolate Black, 15.6 inch)",X540UA-GQ284T,"₹ 29,990",5.0
A179LO7TV9N1BT,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546454174_635_hp_15-ac033tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,HP,"HP 15-AC033TX Laptop (Windows 8.1, 4GB RAM, 1000GB HDD, Intel Core i5, Turbo Silver, 15.6 inch)",15-AC033TX,"₹ 46,100",5.0
A1A92G7KGHCHF0,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546454188_635_asus_fx553vd-dm013t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus FX553VD-DM013T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",FX553VD-DM013T,"₹ 65,990",5.0
A1YMMVT9GOJKE3,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546456706_635_hp_probook-x360-440-g1.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,HP,"HP Probook X360 440 G1 Laptop (Windows, 8GB RAM, 256GB HDD, Intel Core i5, Silver, 14.0 Inch)",ProBook X360 440 G1,"₹ 116,705",5.0
A31DHMAEYILLBY,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546456279_635_asus_tuf-fx504ge-e4599t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus Tuf FX504GE-E4599T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",TUF FX504GE-E4599T,"₹ 72,990",1.0
A6VG1GLITQNIU,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546454504_635_hp_15-bs594tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,HP,"HP 15-BS594TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Smoke Grey, 15.6 inch)",15-BS594TU,"₹ 36,500",5.0
A8QA95BMLXCSU,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546455349_635_lava_helium-14-c141.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Lava,"LAVA Helium 14 C141 Laptop (Windows 10, 2GB RAM, 32GB HDD, Intel Atom, Purple, 14.1 inch)",Helium 14 C141,"₹ 13,999",5.0
A3RHCLAFMG8W8,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546456557_635_msi_stealth-gs65-thin-050.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,MSI,"MSI GS65 Stealth THIN-050 Laptop (Windows 10, 16GB RAM, 512GB HDD, Intel Core i7, Black, 15.6 inch)",Stealth GS65 THIN-050,"₹ 289,999",5.0
ASP5T2K4A7N1P,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1525201987_635_transformer-book-flip-tp550ld-cj086h.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus Transformer TP550LD-CJ086H Laptop (Windows 8.1, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 10.1 inch)",Transformer Book Flip TP550LD-CJ086H,"₹ 43,999",5.0
A36N2I7T8KSQEF,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546453791_635_asus_r541uv-dm526.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus R541UV-DM526 Laptop (DOS, 8GB RAM, 1000GB HDD, Intel Core i5, Silver, 15.6 inch)",R541UV-DM526,"₹ 48,999",5.0
A39E8SWRLLIIZ8,B00000J1V5,https://i.gadgets360cdn.com/products/laptops/large/1546454221_635_asus_rog-strix-gl503vs-ei083t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus Rog Strix GL503VS-EI083T Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",ROG Strix GL503VS-EI083T,"₹ 206,400",5.0
